color,sourceID,size,targetID,label
#69c719,企业行政处罚信息,1,企业ID（系统键）,has
#69c719,企业行政处罚信息,1,数据批次,has
#69c719,企业行政处罚信息,1,违法行为,has
#69c719,企业民事判决记录,1,案号,has
#69c719,企业民事判决记录,1,案由,has
#69c719,企业民事判决记录,1,机构号,has
#69c719,企业民事判决记录,1,机构名称,has
#69c719,企业民事判决记录,1,结案方式,has
#69c719,企业民事判决记录,1,客户名称,has
#69c719,企业民事判决记录,1,立案法院名称,has
#69c719,企业民事判决记录,1,立案日期,has
#69c719,企业民事判决记录,1,判决调解结果,has
#69c719,企业民事判决记录,1,判决调解生效日期,has
#69c719,企业民事判决记录,1,企业ID（系统键）,has
#69c719,企业民事判决记录,1,审判程序,has
#69c719,企业民事判决记录,1,数据批次,has
#69c719,企业民事判决记录,1,诉讼标的,has
#69c719,企业民事判决记录,1,诉讼标的金额,has
#69c719,企业民事判决记录,1,诉讼地位,has
#69c719,企业欠息明细信息,1,币种,has
#69c719,企业欠息明细信息,1,机构号,has
#69c719,企业欠息明细信息,1,机构名称,has
#69c719,企业欠息明细信息,1,客户名称,has
#69c719,企业欠息明细信息,1,企业ID（系统键）,has
#69c719,企业欠息明细信息,1,欠息类型,has
#69c719,企业欠息明细信息,1,欠息余额,has
#69c719,企业欠息明细信息,1,授信机构,has
#69c719,企业欠息明细信息,1,数据批次,has
#69c719,企业欠息明细信息,1,余额改变日期,has
#69c719,企业未结清资产处置、欠息、垫款汇总,1,垫款笔数,has
#69c719,企业未结清资产处置、欠息、垫款汇总,1,垫款余额,has
#69c719,企业未结清资产处置、欠息、垫款汇总,1,机构号,has
#69c719,企业未结清资产处置、欠息、垫款汇总,1,机构名称,has
#69c719,企业未结清资产处置、欠息、垫款汇总,1,客户名称,has
#69c719,企业未结清资产处置、欠息、垫款汇总,1,企业ID（系统键）,has
#69c719,企业未结清资产处置、欠息、垫款汇总,1,欠息笔数,has
#69c719,企业未结清资产处置、欠息、垫款汇总,1,欠息余额,has
#69c719,企业未结清资产处置、欠息、垫款汇总,1,资产处置笔数,has
#69c719,企业未结清资产处置、欠息、垫款汇总,1,资产处置余额,has
#69c719,企业未结清资产处置、欠息、垫款汇总,1,最近一次处置日期,has
#69c719,企业信贷业务信息明细,1,保证金比例,has
#69c719,企业信贷业务信息明细,1,报数机构说明,has
#69c719,企业信贷业务信息明细,1,币种,has
#69c719,企业信贷业务信息明细,1,贷款形式,has
#69c719,企业信贷业务信息明细,1,担保标识,has
#69c719,企业信贷业务信息明细,1,到期日期,has
#69c719,企业信贷业务信息明细,1,垫款标识,has
#69c719,企业信贷业务信息明细,1,发放日期,has
#69c719,企业信贷业务信息明细,1,关联被担保明细信息的ID,has
#69c719,企业信贷业务信息明细,1,关联信贷业务垫款记录的ID,has
#69c719,企业信贷业务信息明细,1,关联信贷业务历史记录的ID,has
#69c719,企业信贷业务信息明细,1,关联信贷业务展期记录的ID,has
#69c719,企业信贷业务信息明细,1,还款方式,has
#69c719,企业信贷业务信息明细,1,机构号,has
#69c719,企业信贷业务信息明细,1,机构名称,has
#69c719,企业信贷业务信息明细,1,结清（注销）日期,has
#69c719,企业信贷业务信息明细,1,结清状态标识,has
#69c719,企业信贷业务信息明细,1,客户名称,has
#69c719,企业信贷业务信息明细,1,历史记录标识,has
#69c719,企业信贷业务信息明细,1,企业ID（系统键）,has
#69c719,企业信贷业务信息明细,1,授信机构,has
#69c719,企业信贷业务信息明细,1,数据批次,has
#69c719,企业信贷业务信息明细,1,五级分类,has
#69c719,企业信贷业务信息明细,1,业务金额,has
#69c719,企业信贷业务信息明细,1,业务类型,has
#69c719,企业信贷业务信息明细,1,业务余额,has
#69c719,企业信贷业务信息明细,1,展期标识,has
#69c719,企业信贷业务信息明细,1,种类,has
#69c719,企业资产处置明细信息,1,币种,has
#69c719,企业资产处置明细信息,1,处置机构,has
#69c719,企业资产处置明细信息,1,处置完成日期,has
#69c719,企业资产处置明细信息,1,机构号,has
#69c719,企业资产处置明细信息,1,机构名称,has
#69c719,企业资产处置明细信息,1,接收日期,has
#69c719,企业资产处置明细信息,1,结清状态标识,has
#69c719,企业资产处置明细信息,1,客户名称,has
#69c719,企业资产处置明细信息,1,企业ID（系统键）,has
#69c719,企业资产处置明细信息,1,数据批次,has
#69c719,企业资产处置明细信息,1,余额,has
#69c719,企业资产处置明细信息,1,原始金额,has
#69c719,企业资产处置明细信息,1,最近一次处置日期,has
#69c719,授信基本信息,1,备案标志,has
#69c719,授信基本信息,1,备案环节,has
#69c719,授信基本信息,1,备用字段1,has
#69c719,授信基本信息,1,备用字段2,has
#69c719,授信基本信息,1,币种,has
#69c719,授信基本信息,1,变更阶段,has
#69c719,授信基本信息,1,变更类型,has
#69c719,授信基本信息,1,处理状态,has
#69c719,授信基本信息,1,创建机构,has
#69c719,授信基本信息,1,创建人,has
#69c719,授信基本信息,1,创建日期,has
#69c719,授信基本信息,1,单品种免担保授信额度加权总和,has
#69c719,授信基本信息,1,单品种授信额度加权总和,has
#69c719,授信基本信息,1,分行路演会议标志,has
#69c719,授信基本信息,1,复评类型,has
#69c719,授信基本信息,1,更新日期,has
#69c719,授信基本信息,1,经办机构,has
#69c719,授信基本信息,1,经办人,has
#69c719,授信基本信息,1,客户内部信用等级,has
#69c719,授信基本信息,1,客户所处行业,has
#69c719,授信基本信息,1,客户信用评级日期,has
#69c719,授信基本信息,1,免担保授信控制边界Mf,has
#69c719,授信基本信息,1,评审计划id,has
#69c719,授信基本信息,1,评审类型,has
#69c719,授信基本信息,1,删除标志,has
#69c719,授信基本信息,1,申请类型,has
#69c719,授信基本信息,1,申请状态,has
#69c719,授信基本信息,1,审查处信息,has
#69c719,授信基本信息,1,审查局信息,has
#69c719,授信基本信息,1,审批机构,has
#69c719,授信基本信息,1,审批结论,has
#69c719,授信基本信息,1,审批人,has
#69c719,授信基本信息,1,审批时间,has
#69c719,授信基本信息,1,生效状态,has
#69c719,授信基本信息,1,是否修改报告标志,has
#69c719,授信基本信息,1,授信额度,has
#69c719,授信基本信息,1,授信基本信息id,has
#69c719,授信基本信息,1,授信状态,has
#69c719,授信基本信息,1,未使用额度,has
#69c719,授信基本信息,1,业务环节,has
#69c719,授信基本信息,1,原授信id,has
#69c719,授信基本信息,1,综合偿债覆盖率,has
#69c719,授信基本信息,1,综合授信编号,has
#69c719,授信基本信息,1,综合授信控制边界M,has
#69c719,授信基本信息,1,总行路演会议标志,has
#69c719,授信基本信息,1,总行审批标志,has
#69c719,提前还款信息,1,变更类型,has
#69c719,提前还款信息,1,处理环节代码,has
#69c719,提前还款信息,1,处理状态代码,has
#69c719,提前还款信息,1,创建时间,has
#69c719,提前还款信息,1,贷款回收计划调整,association
#69c719,提前还款信息,1,贷款项提前还款信息,extend
#69c719,提前还款信息,1,贷款种类,has
#69c719,提前还款信息,1,更新日期,has
#69c719,提前还款信息,1,合同编号,has
#69c719,提前还款信息,1,合同规定应赔偿金额,has
#69c719,提前还款信息,1,合同规定应赔偿金额币别,has
#69c719,提前还款信息,1,合同是否结清,has
#69c719,提前还款信息,1,合同是否约定收取罚金,has
#69c719,提前还款信息,1,合同是否允许提前还款,has
#69c719,提前还款信息,1,借款人id,has
#69c719,提前还款信息,1,经办机构,has
#69c719,提前还款信息,1,经办人编号,has
#69c719,提前还款信息,1,扣款科目,has
#69c719,提前还款信息,1,扣款余额,has
#69c719,提前还款信息,1,扣款帐户,has
#69c719,提前还款信息,1,申请类型代码,has
#69c719,提前还款信息,1,申请日期,has
#69c719,提前还款信息,1,申请状态代码,has
#69c719,提前还款信息,1,审批结论代码,has
#69c719,提前还款信息,1,审批日期,has
#69c719,提前还款信息,1,实际赔偿金额,has
#69c719,提前还款信息,1,实际是否免除罚金,has
#69c719,提前还款信息,1,是否分行权限,has
#69c719,提前还款信息,1,是否符合合同规定,has
#69c719,提前还款信息,1,是否减免赔偿金,has
#69c719,提前还款信息,1,是否同步回收操作,has
#69c719,提前还款信息,1,送审说明,has
#69c719,提前还款信息,1,提前还款币别,has
#69c719,提前还款信息,1,提前还款编号,has
#69c719,提前还款信息,1,提前还款后还款安排,has
#69c719,提前还款信息,1,提前还款金额,has
#69c719,提前还款信息,1,提前还款日期,has
#69c719,提前还款信息,1,提前还款顺序,has
#69c719,提前还款信息,1,提前还款性质,has
#69c719,提前还款信息,1,提前还款原因,has
#69c719,提前还款信息,1,提前还款原因代码,has
#69c719,提前还款信息,1,文件编号,has
#69c719,提前还款信息,1,新增贷款发放方案,has
#69c719,提前还款信息,1,业务类型代码,has
#69c719,提前还款信息,1,原合同还款安排,has
#69c719,提前还款信息,1,账户类型,has
#69c719,外币未核销贷款,2,内外币未核销贷款,isa
#69c719,未核销贷款,2,外币未核销贷款,isa
#69c719,项目所在地,1,创建时间,has
#69c719,项目所在地,1,创建用户,has
#69c719,项目所在地,1,更新时间,has
#69c719,项目所在地,1,更新用户,has
#69c719,项目所在地,1,境内外,has
#69c719,项目所在地,1,删除标志,has
#69c719,项目所在地,1,所属地区省,has
#69c719,项目所在地,1,所属地区市,has
#69c719,项目所在地,1,所属地区县,has
#69c719,项目所在地,1,所在大区,has
#69c719,项目所在地,1,所在大洲,has
#69c719,项目所在地,1,所在国家,has
#69c719,项目所在地,1,位置ID,has
#69c719,项目所在地,1,重点区域,has
#69c719,协议信息,1,本金,has
#69c719,协议信息,1,币种,has
#69c719,协议信息,1,表外受托客户名称,has
#69c719,协议信息,1,财务年度规定,has
#69c719,协议信息,1,处理状态,has
#69c719,协议信息,1,创建来源标识,has
#69c719,协议信息,1,创建时间,has
#69c719,协议信息,1,多数贷款人份额比例,has
#69c719,协议信息,1,更新时间,has
#69c719,协议信息,1,合同经办律师事务所,has
#69c719,协议信息,1,合作方客户id,has
#69c719,协议信息,1,价款,has
#69c719,协议信息,1,经办机构,has
#69c719,协议信息,1,经办人员,has
#69c719,协议信息,1,每次转让支付代理行转让费金额,has
#69c719,协议信息,1,期限,has
#69c719,协议信息,1,期限单位,has
#69c719,协议信息,1,其他说明,has
#69c719,协议信息,1,是否外汇业务,has
#69c719,协议信息,1,是否允许间接分贷,has
#69c719,协议信息,1,是否允许转让承贷额,has
#69c719,协议信息,1,是否允许转让余额,has
#69c719,协议信息,1,送审说明,has
#69c719,协议信息,1,委托资产管理名称,has
#69c719,协议信息,1,协议必填标记,has
#69c719,协议信息,1,协议编号,has
#69c719,协议信息,1,协议类型,has
#69c719,协议信息,1,协议签订时间,has
#69c719,协议信息,1,协议生效日期,has
#69c719,协议信息,1,协议失效日期,has
#69c719,协议信息,1,协议性质,has
#69c719,协议信息,1,协议状态,has
#69c719,协议信息,1,业务环节,has
#69c719,协议信息,1,业务种类,has
#69c719,协议信息,1,约束事项,has
#69c719,协议信息,1,执行ID,has
#69c719,协议信息,1,总额度,has
#69c719,信贷相关信息,3,币种,has
#69c719,信贷相关信息,2,贷款号,has
#69c719,信贷相关信息,2,贷款类型,has
#69c719,信贷相关信息,1,贷款申请日,has
#69c719,信贷相关信息,2,贷款余额元,has
#69c719,信贷相关信息,1,贷款正常利息的成本利率基准,has
#69c719,信贷相关信息,1,贷款正常利息的利率基准,has
#69c719,信贷相关信息,1,贷款正常利息的利率基准的外加利差,has
#69c719,信贷相关信息,1,贷款种类,has
#69c719,信贷相关信息,1,贷款状态,has
#69c719,信贷相关信息,1,贷款资产质量分类信息,extend
#69c719,信贷相关信息,2,贷款子类型,has
#69c719,信贷相关信息,2,贷款子类型说明,has
#69c719,信贷相关信息,4,分行号,has
#69c719,信贷相关信息,3,分行名称,has
#69c719,信贷相关信息,1,股权或参股用途的贷款,isa
#69c719,信贷相关信息,1,合同币种,has
#69c719,信贷相关信息,4,合同编号,has
#69c719,信贷相关信息,2,合同截止日期,has
#69c719,信贷相关信息,2,合同金额,has
#69c719,信贷相关信息,2,合同金额元,has
#69c719,信贷相关信息,1,合同期限,has
#69c719,信贷相关信息,2,合同签订日期,has
#69c719,信贷相关信息,3,合同生效日期,has
#69c719,信贷相关信息,1,合同状态,has
#69c719,信贷相关信息,1,合同状态描述,has
#69c719,信贷相关信息,1,借款人信息,isa
#69c719,信贷相关信息,3,客户编号,has
#69c719,信贷相关信息,2,客户名称,has
#69c719,信贷相关信息,2,累积已发放金额元,has
#69c719,信贷相关信息,1,是否循环贷款,has
#69c719,信贷相关信息,1,未核销贷款,extend
#69c719,信贷相关信息,4,项目编号,has
#69c719,信贷相关信息,4,项目名称,has
#69c719,信用等级代码,1,担保人信息,extend
#69c719,信用等级代码,1,对应的实际信用等级,has
#69c719,信用等级代码,1,信用等级排序,has
#69c719,信用等级代码,1,信用等级下降的客户,extend
#69c719,信用等级排序,1,次新信用等级,play_as
#69c719,信用等级排序,1,最新信用等级,play_as
#69c719,信用等级下降的客户,1,担保人信息,extend
#69c719,信用等级下降的客户,1,较新认定日期,has
#69c719,信用等级下降的客户,1,较新信用等级,has
#69c719,信用等级下降的客户,1,较新信用等级值,has
#69c719,信用等级下降的客户,1,较新有效日期,has
#69c719,信用等级下降的客户,1,信贷系统编号,has
#69c719,信用等级下降的客户,1,最新认定日期,has
#69c719,信用等级下降的客户,1,最新信用等级,has
#69c719,信用等级下降的客户,1,最新信用等级值,has
#69c719,信用等级下降的客户,1,最新有效日期,has
#69c719,信用评级任务,1,担保人信息,extend
#69c719,信用评级任务,1,等级认定日期,has
#69c719,信用评级任务,1,等级有效日期,has
#69c719,信用评级任务,1,信贷系统编号,has
#69c719,信用评级任务,1,信用等级代码,extend
#69c719,信用评级任务,1,信用等级下降的客户,extend
#69c719,信用评级任务,1,信用最终等级,has
#69c719,质量分类结果相关信息,1,本次分类理由,has
#69c719,质量分类结果相关信息,1,标志是否是重点项目,has
#69c719,质量分类结果相关信息,1,标志项目是否新增,has
#69c719,质量分类结果相关信息,1,不良贷款化解手段,has
#69c719,质量分类结果相关信息,1,初次计算,has
#69c719,质量分类结果相关信息,1,次年底余额预测,has
#69c719,质量分类结果相关信息,1,次年末预测结果,has
#69c719,质量分类结果相关信息,1,贷款存在的主要缺陷和风险因素,has
#69c719,质量分类结果相关信息,1,贷款的担保分析,has
#69c719,质量分类结果相关信息,1,贷款类别变动原因宏观调控原因,has
#69c719,质量分类结果相关信息,1,贷款类别变动原因项目自身原因,has
#69c719,质量分类结果相关信息,1,担保人及担保方式,has
#69c719,质量分类结果相关信息,1,当年底余额预测,has
#69c719,质量分类结果相关信息,1,地区处打分结果,has
#69c719,质量分类结果相关信息,1,地区处分类,has
#69c719,质量分类结果相关信息,1,地区处分类时间,has
#69c719,质量分类结果相关信息,1,地区处退回意见,has
#69c719,质量分类结果相关信息,1,二次调整外汇,has
#69c719,质量分类结果相关信息,1,分行分类级别,has
#69c719,质量分类结果相关信息,1,分行分类类别,has
#69c719,质量分类结果相关信息,1,分行分类类别值,has
#69c719,质量分类结果相关信息,1,分行分类时间,has
#69c719,质量分类结果相关信息,1,分行分类调整,has
#69c719,质量分类结果相关信息,1,分行建议分类结果,has
#69c719,质量分类结果相关信息,1,分行建议原因,has
#69c719,质量分类结果相关信息,1,分行上报结果,has
#69c719,质量分类结果相关信息,1,分类时点,has
#69c719,质量分类结果相关信息,1,分类项目ID,has
#69c719,质量分类结果相关信息,1,分类状态,has
#69c719,质量分类结果相关信息,1,分类状态名称,has
#69c719,质量分类结果相关信息,1,风险防范方案1,has
#69c719,质量分类结果相关信息,1,风险防范方案2,has
#69c719,质量分类结果相关信息,1,风险防范方案3,has
#69c719,质量分类结果相关信息,1,风险信号灯,has
#69c719,质量分类结果相关信息,1,更新时间,has
#69c719,质量分类结果相关信息,1,还款记录,has
#69c719,质量分类结果相关信息,1,还款能力分析－财务因素,has
#69c719,质量分类结果相关信息,1,还款能力分析非财务因素,has
#69c719,质量分类结果相关信息,1,还款意愿,has
#69c719,质量分类结果相关信息,1,后年底余额预测,has
#69c719,质量分类结果相关信息,1,后年末预测结果,has
#69c719,质量分类结果相关信息,1,汇总部门分类,has
#69c719,质量分类结果相关信息,1,建设内容,has
#69c719,质量分类结果相关信息,1,今年末预测结果,has
#69c719,质量分类结果相关信息,1,考核分数,has
#69c719,质量分类结果相关信息,1,考核分数录入时间,has
#69c719,质量分类结果相关信息,1,客户处长打分结果,has
#69c719,质量分类结果相关信息,1,客户经理打分结果,has
#69c719,质量分类结果相关信息,1,评审报告预期分类,has
#69c719,质量分类结果相关信息,1,认定时间,has
#69c719,质量分类结果相关信息,1,上一季度预测本季度的分类结果,has
#69c719,质量分类结果相关信息,1,是否被关注,has
#69c719,质量分类结果相关信息,1,是否贷后协同,has
#69c719,质量分类结果相关信息,1,未来两个季度预测结果,has
#69c719,质量分类结果相关信息,1,未来三个季度预测结果,has
#69c719,质量分类结果相关信息,1,未来四个季度预测结果,has
#69c719,质量分类结果相关信息,1,未来一个季度预测结果,has
#69c719,质量分类结果相关信息,1,系统规则结果,has
#69c719,质量分类结果相关信息,1,项目的个性风险因素,has
#69c719,质量分类结果相关信息,1,项目基本情况,has
#69c719,质量分类结果相关信息,1,预案日常状态,has
#69c719,质量分类结果相关信息,1,预案项目的会签状态,has
#69c719,质量分类结果相关信息,1,预测提交状态,has
#69c719,质量分类结果相关信息,1,预测提交状态名称,has
#69c719,质量分类结果相关信息,1,质量处调整,has
#69c719,质量分类结果相关信息,1,质量处调整时间,has
#69c719,质量分类结果相关信息,1,重大、特殊事项,has
#69c719,质量分类结果相关信息,1,重组贷款标识,has
#69c719,质量分类结果相关信息,1,主要风险因素判断,has
#69c719,质量分类结果相关信息,1,总行分类级别,has
#69c719,质量分类结果相关信息,1,总行分类类别,has
#69c719,质量分类结果相关信息,1,总行分类类别值,has
#69c719,质量分类结果相关信息,1,总行建议结果,has
#69c719,质量分类结果相关信息,1,总行建议原因,has
#69c719,质量分类结果相关信息,1,总行质量分类管理处长调整时间,has
#69c719,质量分类结果相关信息,1,总行质量分类管理处长调整值,has
#69c719,质量分类结果相关信息,1,总行质量分类管理员调整时间,has
#69c719,质量分类结果相关信息,1,总行质量分类管理员调整值,has
#69c719,质量分类结果相关信息,1,最新分类时点,has
#69c719,质量分类结果相关信息,1,最新进展,has
#69c719,质量分类相关信息,1,贷款号,has
#69c719,质量分类相关信息,1,分行分类级别,has
#69c719,质量分类相关信息,1,分行分类类别,has
#69c719,质量分类相关信息,1,分类时点,has
#69c719,质量分类相关信息,1,分类项目ID,has
#69c719,质量分类相关信息,1,信贷相关信息,extend
#69c719,质量分类相关信息,1,总行分类级别,has
#69c719,质量分类相关信息,1,总行分类类别,has
#69c719,中文全称,1,客户名称,play_as
#69c719,资产质量分类项目分类信息,1,贷款发放后不久转不良,extend
#69c719,资产质量分类项目分类信息,1,贷款资产质量分类信息,extend
#69c719,资产质量分类项目分类信息,1,分类时点,has
#69c719,资产质量分类项目分类信息,1,汇总部门分类,has
#69c719,资产质量分类项目分类信息,1,总行认定结果,has
#69c719,资产质量类别,1,字典名称,has
#69c719,资金支付,1,报表统计标识,has
#69c719,资金支付,1,备注,has
#69c719,资金支付,1,币种,has
#69c719,资金支付,1,操作单编号,has
#69c719,资金支付,1,操作单日期,has
#69c719,资金支付,1,处理状态代码,has
#69c719,资金支付,1,创建日期,has
#69c719,资金支付,1,贷款种类,has
#69c719,资金支付,1,电汇凭证号,has
#69c719,资金支付,1,对账成功标志,has
#69c719,资金支付,1,发送核心标志,has
#69c719,资金支付,1,发送网银反馈消息状态,has
#69c719,资金支付,1,付款单位名称,has
#69c719,资金支付,1,付款单位帐号,has
#69c719,资金支付,1,付款方式,has
#69c719,资金支付,1,付款用途,has
#69c719,资金支付,1,更新日期,has
#69c719,资金支付,1,合同编号,has
#69c719,资金支付,1,核心处理状态,has
#69c719,资金支付,1,核心费用,has
#69c719,资金支付,1,核心支付时间,has
#69c719,资金支付,1,核心资金支付编号,has
#69c719,资金支付,1,汇出地址,has
#69c719,资金支付,1,汇出行名称,has
#69c719,资金支付,1,汇率,has
#69c719,资金支付,1,汇入地址,has
#69c719,资金支付,1,汇入行行号,has
#69c719,资金支付,1,交易来源,has
#69c719,资金支付,1,交易凭证日期,has
#69c719,资金支付,1,借款人id,has
#69c719,资金支付,1,经办机构,has
#69c719,资金支付,1,经办人编号,has
#69c719,资金支付,1,境外帐号行费用承担,has
#69c719,资金支付,1,境外账户行,has
#69c719,资金支付,1,客户基本信息,association
#69c719,资金支付,1,来源标示1资金支付（按科目）菜单,has
#69c719,资金支付,1,批复日期,has
#69c719,资金支付,1,凭证打印日期,has
#69c719,资金支付,1,其他所需说明情况,has
#69c719,资金支付,1,其他支付方式,has
#69c719,资金支付,1,企业申请日期,has
#69c719,资金支付,1,删除标志,has
#69c719,资金支付,1,申请类型代码,has
#69c719,资金支付,1,申请日期,has
#69c719,资金支付,1,申请支付金额,has
#69c719,资金支付,1,申请状态代码,has
#69c719,资金支付,1,审批结论代码,has
#69c719,资金支付,1,是否付款到借款人账户,has
#69c719,资金支付,1,是否借款人贷转存账户,has
#69c719,资金支付,1,收款人收益人开户行,has
#69c719,资金支付,1,收款人收益人名称,has
#69c719,资金支付,1,收款人收益人帐号,has
#69c719,资金支付,1,送审说明,has
#69c719,资金支付,1,网银支付序号,has
#69c719,资金支付,1,协议信息,association
#69c719,资金支付,1,业务处理环节,has
#69c719,资金支付,1,业务类型代码,has
#69c719,资金支付,1,账户余额,has
#69c719,资金支付,1,支付编号,has
#69c719,资金支付,1,支付金额,has
#69c719,资金支付,1,支付科目,has
#69c719,资金支付,1,支付类型,has
#69c719,资金支付,1,支付时间,has
#69c719,资金支付,1,支付形式,has
#69c719,资金支付,1,中间行,has
#69c719,资金支付,1,中间行行号,has
#69c719,资金支付,1,资金支付id,has
#69c719,字典名称,1,总行认定级别描述,play_as
#69c719,总行认定结果,1,总行认定级别,play_as
#69c719,最新信用等级的客户,1,次新信用评级明细,extend
#69c719,最新信用等级的客户,1,等级有效日期,has
#69c719,最新信用等级的客户,1,对应的实际信用等级,has
#69c719,最新信用等级的客户,1,信贷系统编号,has
#69c719,最新信用等级的客户,1,信用等级排序,has
#69c719,最新信用等级的客户,1,最新认定日期,has
#69c719,最新信用评级,2,等级认定日期,has
#69c719,最新信用评级,2,等级有效日期,has
#69c719,最新信用评级,2,对应的实际信用等级,has
#69c719,最新信用评级,1,非最新信用等级的客户,isa
#69c719,最新信用评级,2,信贷系统编号,has
#69c719,最新信用评级,2,信用等级排序,has
#69c719,最新信用评级,2,信用最终等级,has
#69c719,最新信用评级,2,最新认定日期,has
#69c719,最新信用评级,1,最新信用等级的客户,isa
